participant_id,age,trial,risky_reward,safe_reward,reward_diff,choice
69,26,6,19.26,6.34,12.93,1
69,26,7,15.81,12.49,3.33,1
69,26,8,15.0,10.11,4.89,1
69,26,9,19.14,12.07,7.07,1
70,43,0,27.59,5.04,22.55,1
70,43,1,26.11,8.16,17.95,1
70,43,2,20.4,7.7,12.7,0
70,43,3,19.7,12.89,6.81,0
70,43,4,21.51,14.1,7.41,1
70,43,5,29.46,5.89,23.57,0
70,43,6,22.41,8.88,13.53,0
70,43,7,25.56,5.04,20.51,1
70,43,8,25.7,11.66,14.03,0
70,43,9,26.42,14.51,11.91,0
71,70,0,19.47,6.05,13.42,0
71,70,1,24.66,5.48,19.18,0
71,70,2,29.35,10.0,19.35,0
71,70,3,21.87,7.09,14.78,0
71,70,4,20.55,5.52,15.02,0
71,70,5,21.25,13.22,8.03,0
71,70,6,18.18,11.57,6.61,0
71,70,7,28.2,7.16,21.04,0
71,70,8,24.12,7.95,16.16,1
71,70,9,24.77,12.39,12.39,0
72,19,0,24.67,8.95,15.72,1
72,19,1,17.99,13.9,4.09,1
72,19,2,20.52,5.58,14.94,1
72,19,3,22.74,7.68,15.06,1
72,19,4,15.22,8.79,6.43,1
72,19,5,15.29,6.24,9.05,1
72,19,6,22.39,9.04,13.35,1
72,19,7,23.93,5.1,18.83,1
72,19,8,29.45,10.19,19.26,1
72,19,9,19.68,12.74,6.94,1
73,37,0,22.82,14.76,8.06,1
73,37,1,15.25,12.7,2.55,0
73,37,2,16.8,7.66,9.15,1
73,37,3,19.4,12.73,6.67,1
73,37,4,20.22,8.72,11.5,1
73,37,5,19.5,11.46,8.03,0
73,37,6,27.71,5.24,22.47,0
73,37,7,26.75,12.8,13.94,1
73,37,8,20.97,8.03,12.94,1
73,37,9,18.42,7.47,10.96,1
74,45,0,26.21,9.74,16.47,1
74,45,1,29.37,14.43,14.94,0
74,45,2,29.87,10.44,19.43,0
74,45,3,16.13,8.66,7.48,1
74,45,4,17.94,6.41,11.53,0
74,45,5,26.72,10.78,15.94,1
74,45,6,27.17,11.36,15.81,1
74,45,7,25.11,7.6,17.51,1
74,45,8,28.76,7.91,20.86,1
74,45,9,28.35,12.08,16.27,1
75,64,0,17.21,5.08,12.13,0
75,64,1,21.72,6.34,15.37,0
75,64,2,22.94,7.42,15.53,0
75,64,3,25.19,5.76,19.43,0
75,64,4,27.1,9.6,17.51,0
75,64,5,21.49,5.44,16.05,1
75,64,6,21.68,7.09,14.59,1
75,64,7,27.65,14.81,12.84,0
75,64,8,27.81,7.42,20.39,0
75,64,9,17.95,14.51,3.44,0
76,77,0,25.68,14.81,10.86,0
76,77,1,18.89,9.37,9.52,0
76,77,2,16.1,11.22,4.87,0
76,77,3,17.85,12.93,4.93,0
76,77,4,29.16,14.6,14.55,0
76,77,5,29.66,12.57,17.09,0
76,77,6,22.15,12.18,9.97,0
76,77,7,24.61,11.67,12.94,0
76,77,8,23.48,12.72,10.76,0
76,77,9,15.18,5.09,10.09,0
77,24,0,28.89,7.29,21.61,1
77,24,1,18.33,8.22,10.11,1
77,24,2,25.93,5.95,19.98,1
77,24,3,15.44,9.81,5.63,1
77,24,4,16.78,7.89,8.89,1
77,24,5,28.79,14.93,13.86,1
77,24,6,26.42,8.72,17.7,1
77,24,7,26.31,14.18,12.13,0
77,24,8,23.66,8.57,15.09,1
77,24,9,18.77,10.64,8.12,1
78,61,0,24.85,7.4,17.45,1
78,61,1,28.77,6.02,22.76,0
78,61,2,18.31,5.39,12.92,1
78,61,3,17.63,13.67,3.96,0
78,61,4,29.26,10.82,18.44,0
78,61,5,23.7,10.17,13.53,0
78,61,6,19.24,8.53,10.71,0
78,61,7,29.2,13.93,15.27,0
78,61,8,26.71,9.76,16.94,0
78,61,9,18.07,10.91,7.16,1
79,78,0,19.97,13.55,6.42,0
79,78,1,16.07,5.69,10.38,0
79,78,2,22.6,9.09,13.51,0
79,78,3,27.54,8.32,19.22,0
79,78,4,26.57,11.55,15.02,0
79,78,5,28.14,10.39,17.75,0
79,78,6,21.38,5.38,16.0,0
79,78,7,26.48,5.0,21.48,0
79,78,8,22.84,5.55,17.29,0
79,78,9,18.39,8.04,10.35,0
80,25,0,18.46,5.01,13.44,1
80,25,1,29.5,7.24,22.26,1
80,25,2,26.13,13.48,12.64,1
80,25,3,19.54,8.25,11.29,1
80,25,4,27.25,6.82,20.44,1
80,25,5,28.53,13.07,15.46,0
80,25,6,26.31,8.93,17.38,1
80,25,7,24.92,5.78,19.13,1
80,25,8,25.64,6.67,18.97,1
80,25,9,23.76,14.52,9.23,1
81,64,0,18.98,11.02,7.96,0
81,64,1,25.72,12.59,13.13,1
81,64,2,22.71,10.09,12.62,0
81,64,3,28.99,13.28,15.72,0
81,64,4,25.71,9.62,16.1,0
81,64,5,25.42,12.29,13.13,0
81,64,6,19.11,13.07,6.04,1
81,64,7,20.18,8.36,11.82,0
81,64,8,27.85,12.01,15.84,0
81,64,9,23.43,14.47,8.96,0
82,52,0,20.71,6.63,14.08,0
82,52,1,26.02,8.84,17.17,1
82,52,2,27.58,5.11,22.47,0
82,52,3,29.55,9.38,20.18,1
82,52,4,25.57,13.17,12.4,0
82,52,5,29.51,5.52,23.99,0
82,52,6,25.78,13.63,12.15,1
82,52,7,27.0,10.53,16.47,1
82,52,8,16.98,13.65,3.32,1
82,52,9,19.65,7.9,11.75,0
83,31,0,25.09,12.97,12.12,1
83,31,1,24.37,10.72,13.66,0
83,31,2,28.59,5.12,23.47,1
83,31,3,15.78,10.49,5.29,1
83,31,4,19.6,8.53,11.07,1
83,31,5,20.01,12.33,7.68,1
83,31,6,16.03,12.84,3.19,1
83,31,7,21.49,11.85,9.64,1
83,31,8,15.85,8.74,7.11,0
83,31,9,24.63,11.71,12.91,1
84,34,0,17.98,9.18,8.8,0
84,34,1,16.52,7.78,8.74,1
84,34,2,21.48,14.8,6.68,1
84,34,3,22.78,6.79,15.99,0
84,34,4,16.7,9.04,7.66,0
84,34,5,25.57,9.23,16.34,1
84,34,6,20.96,7.64,13.32,1
84,34,7,22.25,7.69,14.56,1
84,34,8,24.85,14.69,10.17,1
84,34,9,16.15,5.76,10.4,0
85,53,0,19.46,5.92,13.54,0
85,53,1,24.35,11.49,12.87,1
85,53,2,15.23,14.65,0.58,0
85,53,3,25.14,12.07,13.07,0
85,53,4,19.69,7.71,11.98,0
85,53,5,27.99,14.47,13.52,1
85,53,6,17.32,14.45,2.88,0
85,53,7,28.24,7.03,21.22,0
85,53,8,25.52,11.8,13.72,1
85,53,9,15.23,10.83,4.4,1
86,67,0,21.75,14.58,7.18,0
86,67,1,27.6,6.89,20.71,0
86,67,2,29.66,6.02,23.64,1
86,67,3,21.5,5.93,15.58,0
86,67,4,28.72,9.34,19.38,0
86,67,5,21.52,12.23,9.28,1
86,67,6,23.84,11.13,12.71,0
86,67,7,18.63,12.14,6.49,1
86,67,8,17.99,13.77,4.21,0
86,67,9,15.21,7.48,7.72,0
87,57,0,19.06,7.48,11.59,1
87,57,1,21.88,12.33,9.56,0
87,57,2,25.09,5.81,19.28,0
87,57,3,27.58,13.05,14.53,0
87,57,4,28.99,10.44,18.55,1
87,57,5,24.25,12.43,11.82,0
87,57,6,22.82,5.68,17.14,0
87,57,7,28.81,10.84,17.97,0
87,57,8,19.03,8.68,10.35,0
87,57,9,25.0,12.87,12.12,0
88,21,0,24.45,7.48,16.97,1
88,21,1,21.41,9.43,11.99,1
88,21,2,29.04,5.64,23.4,1
88,21,3,19.39,9.44,9.95,1
88,21,4,19.52,10.03,9.49,1
88,21,5,22.37,14.27,8.1,1
88,21,6,26.47,9.1,17.37,1
88,21,7,18.9,6.59,12.31,1
88,21,8,16.06,6.86,9.2,1
88,21,9,28.23,13.14,15.08,1
89,19,0,16.66,7.89,8.76,1
89,19,1,18.75,10.15,8.6,1
89,19,2,20.35,8.54,11.82,1
89,19,3,26.84,8.08,18.76,1
89,19,4,29.29,8.27,21.02,1
89,19,5,22.58,14.41,8.17,1
89,19,6,16.54,8.93,7.61,1
89,19,7,22.55,6.94,15.61,1
89,19,8,25.15,13.38,11.78,1
89,19,9,26.23,9.39,16.83,1
90,79,0,17.41,11.74,5.67,0
90,79,1,25.41,7.3,18.11,0
90,79,2,17.48,5.02,12.46,0
90,79,3,25.99,10.15,15.84,0
90,79,4,16.25,5.19,11.06,0
90,79,5,28.36,7.42,20.95,0
90,79,6,16.58,7.22,9.36,0
90,79,7,24.12,7.45,16.66,0
90,79,8,20.87,7.34,13.52,0
90,79,9,29.4,11.16,18.23,0
91,23,0,21.24,9.29,11.95,1
91,23,1,25.45,12.02,13.42,1
91,23,2,22.5,9.12,13.38,1
91,23,3,24.47,10.33,14.15,1
91,23,4,24.08,6.17,17.91,1
91,23,5,17.14,11.92,5.22,1
91,23,6,20.88,13.96,6.92,1
91,23,7,22.62,9.19,13.42,1
91,23,8,26.89,5.69,21.2,1
91,23,9,23.41,11.28,12.13,1
92,71,0,18.8,5.1,13.7,0
92,71,1,23.03,13.36,9.67,0
92,71,2,27.65,9.85,17.8,0
92,71,3,26.87,9.51,17.36,0
92,71,4,27.82,13.83,14.0,0
92,71,5,16.14,8.88,7.26,0
92,71,6,28.53,7.03,21.49,1
92,71,7,28.16,8.89,19.27,0
92,71,8,29.52,5.67,23.86,0
92,71,9,16.11,8.75,7.36,0
93,59,0,21.5,14.97,6.53,0
93,59,1,19.82,7.2,12.62,0
93,59,2,20.59,5.69,14.9,0
93,59,3,21.96,12.23,9.74,0
93,59,4,25.63,5.08,20.55,1
93,59,5,24.93,9.84,15.09,1
93,59,6,27.07,12.73,14.34,0
93,59,7,16.0,12.67,3.33,0
93,59,8,26.73,12.52,14.21,0
93,59,9,22.77,6.4,16.37,0
94,21,0,24.31,12.42,11.88,1
94,21,1,17.92,13.9,4.02,0
94,21,2,28.62,12.59,16.04,1
94,21,3,24.81,13.89,10.92,1
94,21,4,24.49,6.56,17.92,1
94,21,5,25.75,7.71,18.04,1
94,21,6,19.71,7.42,12.29,1
94,21,7,21.37,14.08,7.29,1
94,21,8,17.82,5.77,12.05,1
94,21,9,20.74,13.22,7.52,1
95,71,0,26.94,7.72,19.22,0
95,71,1,18.96,14.39,4.57,0
95,71,2,19.87,7.7,12.17,0
95,71,3,25.42,7.19,18.23,0
95,71,4,18.97,11.62,7.35,0
95,71,5,26.67,12.61,14.06,0
95,71,6,16.33,11.99,4.34,0
95,71,7,21.49,5.31,16.17,0
95,71,8,15.51,13.79,1.71,0
95,71,9,23.36,5.39,17.97,0
96,46,0,19.85,13.98,5.87,0
96,46,1,19.88,14.01,5.87,0
96,46,2,27.38,13.45,13.93,1
96,46,3,23.65,5.67,17.98,1
96,46,4,29.98,8.27,21.72,0
96,46,5,27.1,13.58,13.52,0
96,46,6,18.62,5.4,13.22,1
96,46,7,16.95,5.22,11.73,1
96,46,8,26.76,10.66,16.09,1
96,46,9,24.82,7.32,17.49,1
97,80,0,26.47,11.24,15.23,0
97,80,1,15.58,13.37,2.21,0
97,80,2,23.45,11.25,12.2,0
97,80,3,23.8,10.81,12.99,0
97,80,4,26.35,9.42,16.93,0
97,80,5,20.84,7.29,13.55,0
97,80,6,28.92,14.29,14.63,0
97,80,7,22.92,7.12,15.8,0
97,80,8,29.72,11.5,18.22,0
97,80,9,25.73,10.93,14.79,0
98,35,0,21.82,11.75,10.07,1
98,35,1,20.6,14.42,6.18,1
98,35,2,22.51,11.91,10.6,0
98,35,3,24.73,7.75,16.98,1
98,35,4,24.54,10.99,13.55,1
98,35,5,25.58,9.55,16.03,1
98,35,6,27.56,6.7,20.86,1
98,35,7,26.69,11.1,15.59,1
98,35,8,27.57,13.03,14.54,0
98,35,9,23.04,9.88,13.15,1
99,43,0,17.31,10.73,6.58,1
99,43,1,28.82,10.83,17.99,1
99,43,2,20.32,5.52,14.8,1
99,43,3,21.35,5.85,15.5,0
99,43,4,28.21,13.83,14.39,0
99,43,5,18.17,13.63,4.54,0
99,43,6,17.95,12.37,5.58,1
99,43,7,27.04,14.97,12.07,1
99,43,8,28.46,11.23,17.23,0
99,43,9,21.98,13.47,8.5,1
100,61,0,20.03,5.67,14.36,0
100,61,1,27.25,13.53,13.73,0
100,61,2,16.28,8.86,7.42,1
100,61,3,18.16,7.29,10.87,0
100,61,4,19.03,6.01,13.02,1
100,61,5,17.21,14.73,2.48,0
100,61,6,29.52,9.4,20.12,1
100,61,7,26.97,8.26,18.71,1
100,61,8,18.49,6.3,12.19,1
100,61,9,20.33,11.74,8.59,1
101,51,0,18.16,13.09,5.07,1
101,51,1,20.14,13.65,6.49,1
101,51,2,16.24,9.85,6.4,1
101,51,3,23.45,13.04,10.41,1
101,51,4,23.71,10.06,13.66,1
101,51,5,24.36,7.74,16.62,0
101,51,6,16.23,9.6,6.64,1
101,51,7,27.34,5.57,21.77,1
101,51,8,21.88,12.25,9.63,0
101,51,9,25.01,12.77,12.24,0
102,27,0,19.71,10.38,9.33,0
102,27,1,29.84,13.9,15.95,1
102,27,2,17.93,9.89,8.03,1
102,27,3,22.39,9.83,12.56,0
102,27,4,20.42,13.6,6.82,1
102,27,5,19.92,9.54,10.38,1
102,27,6,16.89,6.96,9.93,0
102,27,7,17.63,10.68,6.96,1
102,27,8,22.34,11.45,10.9,1
102,27,9,23.29,8.72,14.57,1
103,79,0,17.12,10.71,6.41,0
103,79,1,19.18,7.19,11.99,0
103,79,2,27.39,7.86,19.53,0
103,79,3,29.55,10.71,18.84,0
103,79,4,20.62,12.98,7.64,0
103,79,5,16.31,10.57,5.74,0
103,79,6,26.94,6.75,20.19,0
103,79,7,18.31,7.18,11.13,0
103,79,8,18.75,7.63,11.11,1
103,79,9,28.06,12.93,15.13,0
104,53,0,26.25,6.52,19.73,0
104,53,1,20.27,5.94,14.33,0
104,53,2,28.81,5.4,23.41,1
104,53,3,18.11,7.38,10.73,0
104,53,4,22.02,9.66,12.36,0
104,53,5,17.32,9.87,7.44,0
104,53,6,23.95,15.0,8.96,0
104,53,7,20.97,13.28,7.69,1
104,53,8,15.46,7.04,8.41,1
104,53,9,22.66,11.15,11.51,0
105,31,0,22.65,10.01,12.64,1
105,31,1,15.52,10.51,5.01,1
105,31,2,27.59,6.61,20.98,1
105,31,3,21.74,7.37,14.36,1
105,31,4,25.87,6.12,19.75,1
105,31,5,19.22,6.73,12.48,1
105,31,6,27.02,8.92,18.1,1
105,31,7,16.88,12.73,4.15,1
105,31,8,25.16,10.66,14.5,0
105,31,9,20.81,5.66,15.15,1
106,48,0,27.4,10.25,17.16,0
106,48,1,18.52,8.45,10.07,1
106,48,2,29.42,11.68,17.74,0
106,48,3,18.98,11.11,7.87,0
106,48,4,19.76,13.48,6.28,0
106,48,5,28.27,12.39,15.88,1
106,48,6,19.22,14.63,4.59,1
106,48,7,25.74,12.06,13.68,0
106,48,8,29.85,8.12,21.73,1
106,48,9,16.18,9.43,6.76,1
107,65,0,20.15,13.35,6.81,0
107,65,1,17.79,8.73,9.06,0
107,65,2,15.93,5.92,10.0,1
107,65,3,23.93,6.5,17.42,0
107,65,4,21.7,10.02,11.69,0
107,65,5,22.06,11.62,10.45,0
107,65,6,26.31,10.78,15.53,0
107,65,7,27.26,12.57,14.69,1
107,65,8,15.1,7.12,7.98,0
107,65,9,21.17,9.02,12.14,0
108,32,0,28.43,14.09,14.34,1
108,32,1,25.37,7.72,17.65,1
108,32,2,17.77,8.42,9.35,1
108,32,3,27.46,6.2,21.27,1
108,32,4,22.97,7.88,15.09,1
108,32,5,19.5,10.96,8.54,1
108,32,6,17.47,6.17,11.3,1
108,32,7,28.54,8.44,20.1,1
108,32,8,24.88,14.32,10.56,0
108,32,9,23.5,11.57,11.93,0
109,25,0,20.99,8.27,12.72,1
109,25,1,27.4,13.01,14.39,1
109,25,2,23.65,9.64,14.01,1
109,25,3,29.71,7.15,22.56,1
109,25,4,23.92,12.39,11.53,1
109,25,5,24.88,10.32,14.56,1
109,25,6,17.59,10.68,6.91,1
109,25,7,29.07,13.19,15.89,0
109,25,8,18.9,14.7,4.2,1
109,25,9,20.21,5.5,14.71,1
110,31,0,25.38,9.58,15.8,1
110,31,1,24.21,7.53,16.68,1
110,31,2,20.39,13.24,7.15,0
110,31,3,22.16,8.51,13.65,1
110,31,4,27.09,8.28,18.8,1
110,31,5,16.27,9.67,6.6,1
110,31,6,27.61,7.21,20.4,1
110,31,7,27.13,13.24,13.89,1
110,31,8,21.89,8.03,13.85,0
110,31,9,16.78,14.34,2.44,0
111,40,0,22.97,5.33,17.65,1
111,40,1,21.12,6.61,14.5,0
111,40,2,29.57,10.62,18.95,0
111,40,3,16.03,9.18,6.85,1
111,40,4,24.19,14.38,9.81,0
111,40,5,16.15,8.55,7.61,1
111,40,6,21.05,13.34,7.71,0
111,40,7,24.18,8.73,15.44,1
111,40,8,16.59,8.55,8.04,1
111,40,9,25.14,11.58,13.56,1
112,77,0,20.93,6.82,14.11,0
112,77,1,27.41,5.42,21.99,0
112,77,2,17.52,13.79,3.73,0
112,77,3,18.47,10.02,8.45,0
112,77,4,29.37,7.2,22.17,0
112,77,5,29.01,14.16,14.85,0
112,77,6,24.45,9.03,15.42,0
112,77,7,22.97,11.77,11.2,0
112,77,8,25.97,13.24,12.73,0
112,77,9,27.49,10.4,17.09,0
113,74,0,21.47,8.79,12.68,0
113,74,1,18.77,13.44,5.33,0
113,74,2,22.71,8.08,14.63,0
113,74,3,19.88,5.39,14.49,0
113,74,4,15.1,14.78,0.31,0
113,74,5,20.93,12.28,8.64,0
113,74,6,25.07,13.05,12.01,0
113,74,7,21.0,12.83,8.17,0
113,74,8,29.85,5.26,24.6,0
113,74,9,24.89,11.88,13.01,0
114,79,0,29.08,6.81,22.27,0
114,79,1,18.34,8.07,10.27,0
114,79,2,21.26,6.6,14.66,0
114,79,3,21.27,12.57,8.7,0
114,79,4,16.26,8.93,7.33,0
114,79,5,15.25,11.62,3.63,0
114,79,6,17.45,7.34,10.11,0
114,79,7,27.52,14.75,12.78,0
114,79,8,18.47,13.68,4.79,0
114,79,9,21.29,5.51,15.79,0
115,57,0,23.61,8.93,14.68,1
115,57,1,23.75,5.11,18.64,0
115,57,2,19.6,5.4,14.19,0
115,57,3,20.97,14.74,6.23,0
115,57,4,19.13,12.09,7.03,1
115,57,5,28.56,8.75,19.82,0
115,57,6,15.76,9.26,6.5,0
115,57,7,27.08,7.24,19.84,1
115,57,8,27.26,14.3,12.96,1
115,57,9,21.75,8.37,13.38,0
116,38,0,16.25,7.11,9.14,0
116,38,1,15.77,9.93,5.84,1
116,38,2,20.02,8.95,11.07,1
116,38,3,17.42,10.72,6.7,0
116,38,4,26.4,6.54,19.86,1
116,38,5,19.02,8.61,10.41,1
116,38,6,25.2,5.57,19.63,1
116,38,7,20.88,11.97,8.91,1
116,38,8,24.62,7.6,17.02,0
116,38,9,28.44,7.97,20.46,1
117,33,0,21.17,7.41,13.76,1
117,33,1,27.39,11.73,15.66,0
117,33,2,20.95,6.56,14.39,1
117,33,3,20.41,11.71,8.69,1
117,33,4,16.22,14.93,1.29,1
117,33,5,29.83,14.77,15.05,0
117,33,6,24.89,10.78,14.11,0
117,33,7,19.34,9.68,9.66,1
117,33,8,21.17,9.27,11.89,1
117,33,9,23.46,13.51,9.96,1
118,62,0,29.02,11.89,17.13,0
118,62,1,23.34,12.8,10.55,1
118,62,2,27.28,5.4,21.87,0
118,62,3,29.88,7.94,21.94,1
118,62,4,26.48,7.53,18.95,0
118,62,5,16.54,6.26,10.28,0
118,62,6,25.11,13.47,11.64,0
118,62,7,25.15,10.94,14.2,0
118,62,8,25.24,10.75,14.48,0
118,62,9,19.14,12.69,6.45,1
119,35,0,25.39,7.33,18.05,1
119,35,1,26.21,7.19,19.02,1
119,35,2,16.96,11.06,5.9,0
119,35,3,15.67,12.34,3.33,1
119,35,4,22.18,14.29,7.89,1
119,35,5,21.98,5.14,16.84,1
119,35,6,18.88,5.28,13.6,1
119,35,7,21.4,10.48,10.91,1
119,35,8,19.44,11.64,7.8,0
119,35,9,15.76,13.9,1.85,0
120,64,0,23.46,10.0,13.46,1
120,64,1,16.35,11.01,5.34,0
120,64,2,28.76,9.07,19.69,1
120,64,3,25.72,7.93,17.79,0
120,64,4,25.47,14.0,11.46,0
120,64,5,25.15,11.8,13.35,0
120,64,6,19.44,5.01,14.43,0
120,64,7,18.27,11.62,6.65,0
120,64,8,23.9,5.16,18.74,0
120,64,9,19.85,11.65,8.2,0
121,70,0,20.14,6.35,13.8,1
121,70,1,27.47,14.18,13.29,0
121,70,2,16.55,9.02,7.53,0
121,70,3,26.7,6.18,20.52,1
121,70,4,25.68,8.57,17.12,0
121,70,5,15.19,10.4,4.79,0
121,70,6,29.36,10.66,18.71,0
121,70,7,16.28,10.49,5.79,0
121,70,8,24.11,8.89,15.22,0
121,70,9,16.42,8.15,8.28,1
122,41,0,17.65,14.87,2.78,0
122,41,1,22.98,13.74,9.24,0
122,41,2,23.74,13.12,10.62,1
122,41,3,19.59,9.03,10.56,0
122,41,4,25.23,8.15,17.08,1
122,41,5,24.49,6.28,18.2,1
122,41,6,25.4,12.01,13.4,0
122,41,7,28.09,10.0,18.09,0
122,41,8,24.29,6.87,17.42,1
122,41,9,19.27,9.43,9.84,0
123,43,0,27.75,6.96,20.79,1
123,43,1,29.45,6.08,23.37,1
123,43,2,23.78,10.41,13.37,1
123,43,3,15.86,6.05,9.8,0
123,43,4,23.17,7.34,15.83,0
123,43,5,27.3,5.42,21.89,1
123,43,6,25.34,7.52,17.82,1
123,43,7,24.2,13.98,10.23,0
123,43,8,23.75,12.3,11.44,1
123,43,9,24.61,9.66,14.95,1
124,42,0,25.53,10.56,14.96,1
124,42,1,28.67,5.21,23.46,1
124,42,2,15.85,12.67,3.19,0
124,42,3,19.97,11.76,8.21,1
124,42,4,26.34,9.54,16.8,1
124,42,5,29.02,7.51,21.51,1
124,42,6,23.77,14.69,9.07,1
124,42,7,15.93,8.39,7.54,1
124,42,8,17.43,11.58,5.85,0
124,42,9,21.78,8.55,13.23,1
125,77,0,16.73,13.83,2.89,0
125,77,1,20.81,11.6,9.21,0
125,77,2,24.72,5.61,19.11,0
125,77,3,29.11,11.49,17.62,0
125,77,4,17.27,9.77,7.5,0
125,77,5,23.73,9.01,14.71,0
125,77,6,16.9,8.92,7.98,0
125,77,7,26.02,7.09,18.93,0
125,77,8,23.29,10.95,12.33,0
125,77,9,23.65,8.45,15.2,0
126,77,0,23.1,5.79,17.31,0
126,77,1,28.62,8.96,19.66,0
126,77,2,17.15,6.51,10.64,0
126,77,3,23.94,5.81,18.13,0
126,77,4,26.33,10.87,15.46,0
126,77,5,16.2,9.77,6.43,0
126,77,6,27.43,12.83,14.6,0
126,77,7,29.11,6.24,22.87,0
126,77,8,29.56,6.77,22.79,0
126,77,9,15.6,9.05,6.55,0
127,77,0,23.71,14.36,9.35,0
127,77,1,22.22,13.1,9.12,0
127,77,2,15.33,14.83,0.51,0
127,77,3,27.22,7.8,19.41,0
127,77,4,21.6,11.44,10.16,0
127,77,5,15.82,10.99,4.82,0
127,77,6,20.75,7.16,13.58,0
127,77,7,15.73,13.2,2.52,0
127,77,8,23.82,8.53,15.29,0
127,77,9,23.32,13.26,10.06,0
128,62,0,26.77,10.99,15.78,0
128,62,1,29.37,10.41,18.96,0
128,62,2,18.31,11.26,7.05,0
128,62,3,17.77,5.6,12.18,0
128,62,4,26.46,10.23,16.22,1
128,62,5,25.0,5.8,19.2,0
128,62,6,17.45,6.84,10.61,1
128,62,7,20.8,5.51,15.29,0
128,62,8,22.68,9.83,12.84,0
128,62,9,27.59,6.45,21.13,0
129,58,0,15.93,5.71,10.22,0
129,58,1,23.49,13.78,9.71,0
129,58,2,29.4,5.49,23.91,1
129,58,3,15.66,6.85,8.81,0
129,58,4,24.68,5.46,19.23,0
129,58,5,27.63,7.97,19.67,1
129,58,6,17.55,6.27,11.28,1
129,58,7,22.78,7.46,15.32,0
129,58,8,29.84,11.84,18.0,0
129,58,9,17.14,8.82,8.32,0
130,46,0,16.15,5.04,11.11,0
130,46,1,24.63,9.11,15.52,1
130,46,2,21.23,5.24,15.99,1
130,46,3,17.66,5.98,11.67,0
130,46,4,23.99,12.29,11.7,1
130,46,5,20.9,7.37,13.53,1
130,46,6,17.69,12.98,4.71,0
130,46,7,23.2,9.75,13.45,0
130,46,8,16.09,7.81,8.29,1
130,46,9,26.74,14.93,11.81,1
131,32,0,28.11,13.31,14.81,1
131,32,1,20.99,9.1,11.89,0
131,32,2,17.71,12.99,4.72,1
131,32,3,25.96,9.2,16.76,1
131,32,4,27.49,13.04,14.45,0
131,32,5,15.89,11.92,3.97,1
131,32,6,21.24,10.49,10.75,1
131,32,7,22.79,14.97,7.83,1
131,32,8,25.13,8.96,16.17,1
131,32,9,17.38,14.49,2.89,0
132,62,0,28.61,14.92,13.69,1
132,62,1,20.33,11.69,8.64,0
132,62,2,21.28,8.58,12.7,0
132,62,3,23.63,6.61,17.02,0
132,62,4,23.3,10.7,12.6,1
132,62,5,26.13,5.25,20.88,0
132,62,6,26.7,10.64,16.06,1
132,62,7,25.42,10.67,14.75,0
132,62,8,26.03,11.1,14.92,0
132,62,9,17.0,7.61,9.38,0
133,18,0,23.99,10.14,13.85,1
133,18,1,15.1,9.96,5.13,1
133,18,2,26.02,5.24,20.78,1
133,18,3,29.12,6.74,22.38,1
133,18,4,16.37,11.26,5.11,1
133,18,5,21.11,10.21,10.9,1
133,18,6,17.94,5.23,12.72,1
133,18,7,23.66,13.91,9.75,1
133,18,8,27.15,9.3,17.86,1
133,18,9,28.7,10.72,17.97,1
134,42,0,19.03,6.99,12.05,1
134,42,1,19.6,10.55,9.04,0
134,42,2,21.4,11.15,10.24,1
134,42,3,16.32,6.72,9.6,1
134,42,4,18.21,7.83,10.38,1
134,42,5,27.18,5.14,22.04,0
134,42,6,25.03,12.99,12.05,0
134,42,7,15.3,6.54,8.76,0
134,42,8,21.88,10.65,11.23,0
134,42,9,25.19,14.32,10.87,0
135,24,0,25.8,7.87,17.93,1
135,24,1,15.74,7.31,8.43,0
135,24,2,18.84,7.21,11.64,1
135,24,3,27.89,10.0,17.89,1
135,24,4,18.59,12.58,6.01,1
135,24,5,19.69,9.11,10.58,1
135,24,6,29.65,11.46,18.19,0
135,24,7,19.55,12.82,6.73,1
135,24,8,25.37,14.66,10.72,1
135,24,9,16.96,11.72,5.24,1
136,26,0,23.63,7.07,16.56,1
136,26,1,19.68,9.27,10.41,1
136,26,2,26.18,7.32,18.86,1
136,26,3,19.04,6.99,12.05,1
136,26,4,28.64,8.7,19.94,1
136,26,5,28.45,13.46,14.99,1
136,26,6,29.34,8.77,20.58,1
136,26,7,15.94,9.86,6.07,1
136,26,8,18.73,8.17,10.56,1
136,26,9,28.13,8.02,20.11,1
137,41,0,27.86,12.65,15.21,1
137,41,1,25.35,14.45,10.9,0
137,41,2,19.97,10.01,9.97,0
137,41,3,22.66,6.2,16.46,1
137,41,4,27.04,13.61,13.42,1
137,41,5,29.29,8.29,21.0,0
137,41,6,26.28,13.12,13.16,0
137,41,7,19.69,13.59,6.11,1
137,41,8,25.58,12.42,13.16,0
137,41,9,18.78,13.73,5.05,1
138,18,0,15.8,12.17,3.63,1
138,18,1,27.74,8.83,18.9,1
138,18,2,27.55,10.49,17.06,1
138,18,3,25.81,10.11,15.69,1
138,18,4,21.91,13.29,8.63,1
138,18,5,25.64,6.05,19.59,1
138,18,6,25.07,11.97,13.09,1
138,18,7,28.19,12.25,15.94,1
138,18,8,21.12,13.86,7.25,1
138,18,9,29.42,11.79,17.63,1
139,61,0,19.06,7.49,11.57,0
139,61,1,19.47,12.76,6.72,0
139,61,2,17.09,5.11,11.98,0
139,61,3,29.64,8.69,20.95,0
